model,source_language,target_language,layer,is_self_transfer,accuracy,accuracy_pct,macro_f1,macro_f1_pct,num_tokens,train_split,eval_split,input_file
afriberta_large,swa,wol,0,False,0.2209181912323093,22.09181912323093,0.09183858295234017,9.183858295234018,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,1,False,0.2565872741916926,25.65872741916926,0.10132856668019737,10.132856668019736,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,2,False,0.24318260269244046,24.318260269244046,0.09187903440624175,9.187903440624174,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,3,False,0.2588309745713957,25.88309745713957,0.11422424993568314,11.422424993568313,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,4,False,0.25768035899206077,25.768035899206076,0.11173307290521974,11.173307290521974,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,5,False,0.24928086526291565,24.928086526291565,0.11093070287148868,11.093070287148867,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,6,False,0.2235070762858129,22.35070762858129,0.10453384153557042,10.453384153557042,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,7,False,0.2213209066850765,22.13209066850765,0.09895655748053324,9.895655748053324,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,8,False,0.25595443562305836,25.595443562305835,0.11474720880293342,11.474720880293342,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,9,False,0.23173397767805776,23.173397767805774,0.11392264129349897,11.392264129349897,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,wol,10,False,0.2540559199171557,25.40559199171557,0.11193684887641356,11.193684887641355,17382,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,0,False,0.3184254509826523,31.84254509826523,0.20857632900808043,20.857632900808042,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,1,False,0.3841853495475765,38.41853495475765,0.251877082273157,25.187708227315703,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,2,False,0.3993429773500086,39.93429773500086,0.28025611797328964,28.025611797328963,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,3,False,0.42666128753385973,42.666128753385976,0.3044790291421294,30.44790291421294,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,4,False,0.4427986859547,44.27986859547,0.32089883872584474,32.08988387258447,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,5,False,0.45328799492824623,45.32879949282462,0.33424420272337346,33.42442027233734,17351,train,test,layer_sweep_metrics.json
